8.967773	8.801204
9.302490	8.852256
10.745430	8.853923
7.986412	9.275440
9.929687	9.311164
8.119372	9.851345
8.085217	7.281121
7.652041	9.479807
7.169822	6.797057
9.094172	8.199755
8.603543	8.836034
8.565849	8.091941
9.015938	10.114989
7.539387	6.002837
10.070633	9.914620
7.778765	7.718301
8.323671	8.104768
9.431604	9.400723
9.852563	11.532870
10.480697	10.099650
8.780424	7.322691
8.991268	8.845690
9.475133	7.591915
8.106453	7.635258
10.471522	11.151797
6.673779	7.236636
6.975897	5.518020
7.528760	9.116613
9.859143	9.069993
9.958148	10.776838
9.159111	9.954257
9.601796	9.401050
8.475239	5.939810
7.335044	8.906955
10.713498	11.616105
8.858662	9.148606
10.308674	10.610039
7.345549	6.128547
7.610054	7.369774
10.230542	9.507557
8.198253	6.542929
10.385532	10.801518
8.872188	9.188962
9.350868	9.259827
8.749279	7.965456
8.320399	8.622502
8.768286	9.609160
9.920189	11.458126
10.030468	9.403606
8.982673	9.108211
7.465214	7.859052
9.458089	8.042746
10.609261	12.225635
7.665281	9.015962
9.151949	8.897860
9.645337	11.538504
10.801808	8.813351
10.664694	10.469400
8.571743	9.837725
9.556677	9.552776
8.682326	9.760585
8.621541	8.543274
8.209991	7.849478
8.963334	11.503430
8.202476	7.772158
10.537506	9.649891
8.831869	9.038174
8.078468	8.808631
7.013692	6.350618
8.676060	9.494137
8.545815	7.146890
8.477969	8.920267
7.430820	6.268284
8.388206	8.149630
8.216659	8.881526
9.209123	9.968682
9.966860	10.038045
9.242699	8.290062
7.906638	8.811659
9.585984	9.102629
10.242910	10.947229
9.767277	10.714789
10.003634	9.427842
7.386059	7.417246
8.161269	7.181188
9.791264	8.482583
9.771916	7.286669
9.388381	8.947960
8.999913	10.714313
11.023463	11.319761
9.876597	11.298507
8.003329	9.793888
7.827085	7.264512
10.072570	10.065527
9.307442	9.025927
10.547185	12.553959
8.536466	8.233339
8.026005	8.078126
7.937957	6.351488
8.594295	8.260550
6.971766	6.253767
8.135941	5.910766
9.513101	9.703579
8.808972	9.034519
10.199403	10.852360
8.465521	8.683294
7.927051	7.376774
8.829913	9.017303
9.732566	8.274883
8.904177	8.427143
8.469178	7.753559
9.697559	9.474834
10.484209	9.850876
8.977479	7.807259
9.844108	12.141700
8.542452	9.723271
7.963739	8.313483
9.555589	9.136070
12.499374	12.540681
8.604181	6.083719
8.937667	8.587611
10.406609	9.741129
10.272760	7.957931
8.618130	7.223252
8.956565	8.104653
9.187623	8.459998
9.221115	9.071026
8.083160	7.408313
9.059980	9.067178
7.735577	7.230919
9.844731	8.594323
9.231152	8.051031
9.293379	12.307598
9.426444	9.367272
8.487939	9.691089
8.922283	7.490222
10.358966	10.467721
8.997779	8.370130
8.765859	10.217926
7.223073	9.206789
8.666364	9.160370
9.067794	8.193581
9.629127	9.662368
8.184723	9.070143
9.314788	10.911138
8.343865	8.795082
8.521807	9.792993
11.393100	10.981270
9.309489	8.248636
9.568739	10.460890
9.187493	6.752775
6.839885	7.806536
9.578291	10.316756
9.277587	10.139754
8.806716	8.776950
6.944474	6.045158
8.635673	9.023707
9.851839	12.024928
9.199931	8.542543
9.014977	7.869180
8.231293	8.655842
8.825233	8.856353
8.167478	7.824496
9.460963	10.953289
8.751304	9.144960
6.655604	5.391336
9.191167	8.576497
9.060589	9.770917
8.863011	9.189315
9.898275	12.475573
7.809249	8.636005
9.162126	8.080176
9.411992	9.017122
9.173758	7.789725
8.378816	7.899105
10.298518	10.484664
10.281740	11.504846
8.798357	8.892476
7.164555	7.069733
10.478936	9.662000
8.164728	8.765556
9.248120	10.237014
7.412832	6.031922
8.146541	8.633009
7.305518	5.987437
9.671688	9.834848
9.723060	9.245006
9.674905	11.042846
10.108260	10.873656
6.750579	8.602207
7.340983	8.530670
7.726287	7.647772
8.940840	7.849339
8.945639	7.586995
8.997015	10.390710
8.986599	7.137718
8.445325	9.158912
10.790065	11.047879
8.565293	9.388060
9.488531	8.601224
9.874776	9.001267
10.538581	9.139690
9.016271	10.866124
8.494114	9.727430
9.677235	10.237937
7.143827	8.940074
9.749190	7.554100
9.652374	10.031899
9.298067	8.681720
9.442687	10.796593
8.435888	8.714332
9.143015	11.337068
8.597407	7.948793
11.087701	10.338317
10.190253	8.651814
8.865628	8.143229
8.148455	8.736324
9.590708	10.116130
10.677366	11.834019
8.307028	7.660395
7.989284	9.232293
8.359222	8.398812
7.416672	6.149479
10.277637	10.234208
10.431577	10.401036
9.581790	7.874610
9.919327	10.169705
10.188177	8.655063
9.333058	10.086434
9.275516	11.840839
10.837693	11.977617
9.916997	9.255898
10.414394	9.608841
8.730843	7.871409
9.082030	7.545136
8.758623	8.243661
9.684022	9.206949
8.353407	5.381232
9.857397	8.734894
8.259526	8.360941
9.348970	8.804417
8.789674	8.890096
8.019813	7.273514
7.750099	8.244919
9.655739	9.817173
10.024567	9.091048
10.281135	9.349803
9.498433	10.004832
8.560970	9.763449
9.530202	10.655553
9.414361	7.968836
9.640020	9.137655
7.585078	8.626235
9.856761	10.254756
8.970485	8.141795
8.704731	6.831126
7.209415	7.227134
8.846586	9.325417
9.455311	10.636916
9.293560	10.538313
8.453355	6.963320
8.128511	9.018112
9.735811	9.322543
8.597543	5.991219
9.950018	7.839223
7.451719	6.513850
7.535573	8.567061
10.651082	10.292300
7.310818	7.906592
10.237211	10.350210
6.942936	6.116614
10.217171	10.796037
9.361723	7.158156
9.008560	9.551722
8.805387	9.035859
11.416857	10.438848
8.695882	7.639981
9.666020	10.554304
10.518992	10.064406
9.797846	10.912185
10.460386	9.697164
9.995659	11.459726
10.967471	10.732536
8.767329	9.320596
9.741006	8.698028
7.508818	7.351622
9.219729	10.179967
9.701400	9.248264
9.066938	9.541448
8.904991	9.194695
7.910734	6.700349
9.406651	7.443553
10.251896	10.491173
7.931281	6.956393
7.319678	7.572052
9.504543	7.862105
8.483257	8.356562
7.352973	6.659156
10.514851	9.492511
8.438994	9.868983
10.027243	11.002970
9.955799	9.957161
8.965034	10.879743
11.111802	9.714402
7.299530	6.721072
7.063306	6.717261
7.481851	7.229424
8.946743	7.414091
7.949101	7.813435
10.976872	11.024760
8.549808	9.709382
9.494927	9.694211
6.774074	8.665540
10.472076	10.712613
9.478782	9.973159
9.181728	10.052305
8.465570	8.860122
8.559626	9.479625
9.862476	8.818846
9.351014	8.695660
9.192800	7.717200
9.484499	9.195654
9.858900	10.308523
7.780138	8.851339
9.676590	8.663803
8.932742	7.950193
8.944968	8.720740
7.733629	7.248351
8.283282	8.309971
7.567600	6.298466
8.569950	8.256457
8.949657	8.135635
9.712077	7.492130
8.601830	6.954231
10.529202	12.038588
7.752762	8.872430
9.034921	8.083059
8.565484	7.645499
9.495652	9.080336
7.273058	6.977230
8.341888	10.828507
9.883386	8.528385
8.250463	10.366579
9.427294	10.996304
7.665792	9.106069
8.280900	9.618352
8.224693	6.045262
8.162070	7.870491
8.309576	8.056923
9.243395	9.482312
10.271581	9.072705
7.868695	8.525324
8.699593	7.423216
8.217236	10.391277
10.686591	12.598126
8.474047	8.033862
8.100104	8.098679
9.855548	11.848371
10.424553	10.068450
9.675706	11.090576
9.829137	10.777876
8.741548	7.558123
9.374464	10.064270
9.297300	10.376829
9.695535	8.738337
9.031715	7.836622
9.556779	10.023747
8.889277	7.428964
8.056413	8.222382
9.006511	6.970763
8.578587	9.013052
9.570846	9.430944
9.636654	9.470030
9.330997	8.041435
10.877599	10.202409
9.547610	10.977434
10.422753	11.313155
10.827395	10.757913
9.126633	11.176706
10.861299	9.774968
10.235421	10.779953
10.100722	9.907390
6.970871	6.603686
10.531067	10.903142
8.859363	9.805224
7.964508	8.066329
9.297634	7.435526
8.784589	9.393467
9.065374	8.742865
9.975615	11.092783
9.003462	9.003684
7.552485	6.902303
9.298570	10.114802
9.379559	8.038352
10.543355	11.936471
8.863613	7.964680
8.175352	9.254527
9.493887	10.005459
8.157561	9.979100
9.459571	9.769665
9.629720	9.490056
9.698139	8.380361
9.734614	10.020636
10.026109	11.091396
9.046910	8.207002
8.709228	7.272024
8.898756	9.239382
9.676970	8.837621
8.679832	6.909953
10.178014	10.448712
12.089612	12.101989
7.967485	7.158059
9.772816	8.290928
7.101471	7.449400
10.388986	11.729150
6.922922	5.370283
9.602540	8.476889
9.169258	9.627728
7.468510	6.857710
8.682049	7.745753
10.474936	8.420705
10.074297	11.594019
8.360466	9.160354
9.397245	7.860024
9.131448	8.264210
9.929075	8.617563
9.077689	9.756880
7.819226	8.251017
8.798799	8.249390
8.517497	8.602141
9.861006	10.256125
9.585942	10.697643
8.568512	8.148275
8.897436	10.081048
7.872620	8.539963
8.712019	7.434163
9.324890	11.110286
8.308223	6.752899
9.041090	8.825663
6.129414	7.482130
9.783465	10.256095
10.750010	10.408878
11.061470	10.770343
9.075010	9.340582
9.041139	8.493302
8.996193	9.120257
8.892811	6.911930
8.046568	8.812710
10.438436	9.137544
8.960611	8.346382
8.742725	7.454067
9.831316	9.394562
9.656993	8.216749
9.831753	8.604888
9.192675	10.307837
8.548866	9.080878
7.665512	8.055200
7.892760	8.064383
9.083336	10.212504
10.714664	10.218132
9.727322	10.209529
8.941466	8.462411
6.761059	8.140727
8.440289	8.225282
9.169505	11.379854
11.657537	11.925273
6.713258	5.370950
8.122575	7.655377
7.832301	9.043037
9.585961	9.141125
8.624635	7.805999
9.362653	5.570467
9.868414	9.000551
9.142015	8.351388
8.927971	7.465912
7.444565	7.266788
9.692504	8.544225
9.264117	11.474552
8.543574	7.857775
7.517615	7.594125
9.012514	7.465859
9.537020	7.821424
8.795142	8.191551
5.987833	5.681445
7.781009	8.453246
7.644389	7.144753
9.046345	7.804485
9.332302	7.765888
8.590499	9.195545
8.792555	9.084372
7.951661	9.688099
10.412770	9.651799
10.434740	9.928413
9.708646	9.179167
8.271550	8.794257
8.131350	9.001712
9.341217	11.357734
9.624253	10.241641
8.257028	6.240083
7.831236	8.743454
8.729272	8.492279
9.498779	10.245403
9.213982	11.080675
9.109372	9.126018
9.152497	8.147466
7.779310	7.591489
9.339740	7.243951
9.878880	9.784444
6.613133	6.830120
8.729171	10.075068
9.404510	9.820243
9.458769	9.695815
9.214134	8.307782
9.500722	10.638166
9.138422	7.397685
7.774672	8.192348
6.293111	5.853297
10.215891	12.932640
10.129409	11.628602
8.682522	7.240461
7.359791	7.847898
9.301458	10.863221
8.010857	5.314830
8.646029	9.408596
7.482235	8.260416
8.451784	7.763408
10.557121	10.854125
8.204884	8.354446
9.601119	10.264867
8.637748	7.358806
7.049255	6.592119
8.647485	7.430145
9.961298	9.429949
7.287849	6.594413
10.375081	9.680277
9.108970	10.737138
9.732047	8.886102
9.525165	10.653412
10.522350	9.474153
9.858421	11.421036
9.128252	10.064362
9.111151	10.034584
8.742967	9.150566
9.728707	7.330787
8.871463	9.233554
9.077624	7.598068
8.282751	6.598155
7.393220	6.376280
11.368430	10.699344
9.974552	10.284564
7.079990	6.764979
9.435578	9.514251
7.851264	6.107949
6.704532	5.864662
7.613218	7.093827
9.732735	8.187642
8.140250	7.662990
10.848657	10.544012
9.159192	11.260100
9.034410	9.161387
9.061633	8.079477
8.263010	8.328362
10.816655	10.353216
9.983326	9.509812
8.584308	8.002025
6.822263	7.137339
11.213846	11.166956
8.064482	8.988027
9.541179	10.443913
9.688304	9.972896
7.318215	8.140838
9.820288	8.777106
9.311494	10.765440
8.734702	10.920352
8.983764	8.664300
7.403079	6.593246
9.734037	9.397389
9.349402	10.300915
9.253753	9.543912
9.681384	9.510846
8.972036	9.172625
9.850156	7.119368
9.690727	9.270272
10.288912	9.052240
8.803213	9.106387
8.812707	8.011058
7.468083	7.741981
9.939073	10.557790
8.385098	7.704722
9.008605	10.248793
9.670234	9.625069
9.030658	8.791585
10.486057	10.289305
9.676538	10.516912
10.440070	11.726123
10.553798	10.610736
10.151113	9.255981
10.228774	11.096636
6.900903	6.850539
10.236754	10.204946
8.229208	7.223161
10.067471	11.173191
7.527074	6.721614
9.647917	9.212398
7.771569	7.709100
7.921542	9.002549
8.642248	8.921458
10.735250	10.050195
8.707418	11.185814
10.864654	9.224188
9.980143	9.343457
9.128969	8.129176
9.258661	10.377272
8.728581	9.275022
8.312210	8.006126
8.704219	7.534652
9.628844	9.604369
11.665980	11.888657
8.130506	8.442923
9.029750	10.008672
9.382651	6.696673
10.135040	9.193833
8.627071	9.359233
8.650550	9.159583
8.317361	7.450634
7.887569	7.526542
7.151580	7.335289
10.542323	10.366704
10.139984	10.991100
9.271069	7.148635
8.978885	8.517457
10.598715	10.747843
8.799491	8.228292
7.547320	9.154266
9.418958	11.479485
7.672849	6.763945
7.631670	8.000563
9.885121	9.475732
